Specialization,Case Type,Case Number,Lawyer ID,Win/Lose,Location,Price
Family Lawyer,Divorce,1023,1004,0,High Court,831
Family Lawyer,Adoption,1005,1004,1,District Court,486
Family Lawyer,Divorce,1018,1004,0,Vilage Court,593
Family Lawyer,Adoption,1013,1004,1,Supreme Court,711
Family Lawyer,ChildCustody,1021,1004,1,High Court,435
Family Lawyer,Divorce,1040,1004,1,District Court,328
Family Lawyer,Adoption,1031,1004,1,Vilage Court,544
Family Lawyer,Adoption,1003,1004,0,Supreme Court,505
Family Lawyer,ChildCustody,1015,1004,1,High Court,728
Family Lawyer,Divorce,1018,1004,0,District Court,281
Family Lawyer,ChildCustody,1010,1004,0,Vilage Court,435
Family Lawyer,ChildCustody,1039,1004,1,Supreme Court,455
Family Lawyer,Adoption,1033,1004,1,High Court,490
Family Lawyer,Divorce,1027,1004,0,District Court,569
Family Lawyer,Divorce,1022,1004,1,Vilage Court,489
Family Lawyer,Adoption,1009,1004,0,Supreme Court,754
Family Lawyer,Divorce,1008,1004,0,High Court,378
Family Lawyer,Divorce,1008,1004,0,District Court,682
Family Lawyer,Divorce,1017,1004,1,Vilage Court,825
Family Lawyer,Adoption,1024,1004,0,Supreme Court,701
Family Lawyer,Adoption,1013,1004,1,High Court,102
Family Lawyer,ChildCustody,1006,1004,1,District Court,370
Family Lawyer,ChildCustody,1025,1004,0,Vilage Court,193
Family Lawyer,Divorce,1040,1004,1,Supreme Court,990
Family Lawyer,Adoption,1007,1004,0,High Court,346
Family Lawyer,ChildCustody,1019,1004,0,District Court,563
Family Lawyer,Adoption,1016,1004,1,Vilage Court,466
Family Lawyer,ChildCustody,1021,1004,1,Supreme Court,134
Family Lawyer,ChildCustody,1010,1004,0,High Court,425
Family Lawyer,Divorce,1014,1004,0,District Court,183
Family Lawyer,ChildCustody,1021,1004,1,Vilage Court,599
Family Lawyer,Divorce,1023,1004,0,Supreme Court,554
Family Lawyer,Adoption,1029,1004,1,High Court,733
Family Lawyer,Adoption,1005,1004,1,District Court,295
Family Lawyer,Adoption,1033,1004,1,Vilage Court,841
Family Lawyer,ChildCustody,1039,1004,1,Supreme Court,560
Family Lawyer,ChildCustody,1025,1004,0,High Court,565
Family Lawyer,ChildCustody,1012,1004,0,District Court,815
Family Lawyer,Divorce,1027,1004,0,Vilage Court,196
Family Lawyer,Divorce,1008,1004,0,Supreme Court,342
Family Lawyer,Adoption,1041,1004,0,High Court,729
Family Lawyer,Adoption,1031,1004,1,District Court,684
Family Lawyer,Adoption,1036,1004,0,Vilage Court,744
Family Lawyer,ChildCustody,1010,1004,0,Supreme Court,307
Family Lawyer,ChildCustody,1020,1004,0,High Court,815
Family Lawyer,Adoption,1033,1004,1,District Court,890
Family Lawyer,Adoption,1028,1004,1,Vilage Court,807
Family Lawyer,Adoption,1030,1004,1,Supreme Court,598
Family Lawyer,Adoption,1003,1004,0,High Court,531
Family Lawyer,Adoption,1036,1004,0,District Court,544
Family Lawyer,Adoption,1013,1004,1,Vilage Court,160
Family Lawyer,ChildCustody,1037,1004,1,Supreme Court,786
Family Lawyer,Adoption,1041,1004,0,High Court,218
Family Lawyer,Divorce,1034,1004,1,District Court,104
Family Lawyer,Divorce,1040,1004,1,Vilage Court,613
Family Lawyer,ChildCustody,1020,1004,0,Supreme Court,705
Family Lawyer,ChildCustody,1006,1004,1,High Court,635
Family Lawyer,Adoption,1041,1004,0,District Court,755
Family Lawyer,Adoption,1024,1004,0,Vilage Court,203
Family Lawyer,Divorce,1014,1004,0,Supreme Court,100
Family Lawyer,Adoption,1003,1004,0,High Court,208
Family Lawyer,ChildCustody,1037,1004,1,District Court,471
Family Lawyer,Adoption,1005,1004,1,Vilage Court,438
Family Lawyer,ChildCustody,1026,1004,1,Supreme Court,650
Family Lawyer,Divorce,1001,1004,0,High Court,895
Family Lawyer,Divorce,1018,1004,0,District Court,355
Family Lawyer,Adoption,1009,1004,0,Vilage Court,454
Family Lawyer,ChildCustody,1011,1004,0,Supreme Court,992
Family Lawyer,ChildCustody,1010,1004,0,High Court,198
Family Lawyer,Adoption,1033,1004,1,District Court,683
Family Lawyer,Divorce,1034,1004,1,Vilage Court,863
Family Lawyer,Divorce,1002,1004,1,Supreme Court,466
Family Lawyer,Adoption,1028,1004,1,High Court,188
Family Lawyer,Adoption,1024,1004,0,District Court,159
Family Lawyer,Divorce,1032,1004,1,Vilage Court,665
Family Lawyer,Adoption,1004,1004,0,Supreme Court,235
Family Lawyer,Adoption,1029,1004,1,High Court,908
Family Lawyer,Adoption,1009,1004,0,District Court,532
Family Lawyer,Divorce,1035,1004,0,Vilage Court,408
Family Lawyer,Adoption,1028,1004,1,Supreme Court,479
Family Lawyer,Adoption,1030,1004,1,High Court,443
Family Lawyer,Divorce,1040,1004,1,District Court,807
Family Lawyer,Adoption,1029,1004,1,Vilage Court,514
Family Lawyer,Divorce,1023,1004,0,Supreme Court,731
Family Lawyer,Adoption,1004,1004,0,High Court,864
Family Lawyer,Adoption,1028,1004,1,District Court,180
Family Lawyer,Divorce,1014,1004,0,Vilage Court,744
Family Lawyer,ChildCustody,1011,1004,0,Supreme Court,926
Family Lawyer,Divorce,1008,1004,0,High Court,112
Family Lawyer,Divorce,1022,1004,1,District Court,386
Family Lawyer,ChildCustody,1037,1004,1,Vilage Court,329
Family Lawyer,Divorce,1027,1004,0,Supreme Court,364
Family Lawyer,Divorce,1027,1004,0,High Court,504
Family Lawyer,Adoption,1004,1004,0,District Court,854
Family Lawyer,Adoption,1009,1004,0,Vilage Court,788
Family Lawyer,ChildCustody,1012,1004,0,Supreme Court,605
Family Lawyer,ChildCustody,1011,1004,0,High Court,205
Family Lawyer,Adoption,1036,1004,0,District Court,596
Family Lawyer,Divorce,1032,1004,1,Vilage Court,520
Family Lawyer,ChildCustody,1019,1004,0,Supreme Court,204
Family Lawyer,Adoption,1031,1004,1,High Court,664
Family Lawyer,Divorce,1035,1004,0,District Court,304
Family Lawyer,ChildCustody,1015,1004,1,Vilage Court,510
Family Lawyer,Adoption,1007,1004,0,Supreme Court,792
Family Lawyer,ChildCustody,1020,1004,0,High Court,303
Family Lawyer,Divorce,1035,1004,0,District Court,916
Family Lawyer,Adoption,1030,1004,1,Vilage Court,379
Family Lawyer,ChildCustody,1011,1004,0,Supreme Court,104
Family Lawyer,ChildCustody,1026,1004,1,High Court,436
Family Lawyer,Divorce,1001,1004,0,District Court,882
Family Lawyer,Divorce,1017,1004,1,Vilage Court,359
Family Lawyer,ChildCustody,1012,1004,0,Supreme Court,112
Family Lawyer,Adoption,1003,1004,0,High Court,920
Family Lawyer,Divorce,1032,1004,1,District Court,118
Family Lawyer,Divorce,1002,1004,1,Vilage Court,752
Family Lawyer,Adoption,1031,1004,1,Supreme Court,385
Family Lawyer,Adoption,1024,1004,0,High Court,534
Family Lawyer,Adoption,1029,1004,1,District Court,585
Family Lawyer,Divorce,1035,1004,0,Vilage Court,467
Family Lawyer,ChildCustody,1026,1004,1,Supreme Court,571
Family Lawyer,ChildCustody,1019,1004,0,High Court,897
Family Lawyer,Divorce,1017,1004,1,District Court,340
Family Lawyer,Adoption,1030,1004,1,Vilage Court,869
Family Lawyer,ChildCustody,1038,1004,0,Supreme Court,630
Family Lawyer,ChildCustody,1037,1004,1,High Court,488
Family Lawyer,Divorce,1002,1004,1,District Court,698
Family Lawyer,Divorce,1001,1004,0,Vilage Court,409
Family Lawyer,Adoption,1007,1004,0,Supreme Court,976
Family Lawyer,ChildCustody,1006,1004,1,High Court,330
Family Lawyer,Divorce,1014,1004,0,District Court,184
Family Lawyer,ChildCustody,1025,1004,0,Vilage Court,608
Family Lawyer,ChildCustody,1026,1004,1,Supreme Court,331
Family Lawyer,ChildCustody,1039,1004,1,High Court,767
Family Lawyer,ChildCustody,1019,1004,0,District Court,834
Family Lawyer,ChildCustody,1021,1004,1,Vilage Court,521
Family Lawyer,ChildCustody,1038,1004,0,Supreme Court,195
Family Lawyer,Adoption,1016,1004,1,High Court,876
Family Lawyer,Adoption,1016,1004,1,District Court,443
Family Lawyer,Divorce,1018,1004,0,Vilage Court,727
Family Lawyer,Divorce,1034,1004,1,Supreme Court,956
Family Lawyer,Divorce,1017,1004,1,High Court,398
Family Lawyer,Divorce,1032,1004,1,District Court,125
Family Lawyer,ChildCustody,1015,1004,1,Vilage Court,602
Family Lawyer,Divorce,1002,1004,1,Supreme Court,454
Family Lawyer,ChildCustody,1012,1004,0,High Court,871
Family Lawyer,ChildCustody,1025,1004,0,District Court,333
Family Lawyer,Divorce,1001,1004,0,Vilage Court,166
Family Lawyer,Adoption,1004,1004,0,Supreme Court,217
Family Lawyer,Divorce,1022,1004,1,High Court,724
Family Lawyer,Adoption,1036,1004,0,District Court,157
Family Lawyer,Adoption,1007,1004,0,Vilage Court,146
Family Lawyer,Adoption,1016,1004,1,Supreme Court,241
Family Lawyer,Divorce,1034,1004,1,High Court,978
Family Lawyer,ChildCustody,1020,1004,0,District Court,210
Family Lawyer,ChildCustody,1006,1004,1,Vilage Court,541
Family Lawyer,Divorce,1022,1004,1,Supreme Court,184
Family Lawyer,ChildCustody,1038,1004,0,High Court,929
Family Lawyer,Divorce,1023,1004,0,District Court,914
Family Lawyer,ChildCustody,1015,1004,1,Vilage Court,898
Family Lawyer,Divorce,1021,1005,1,Supreme Court,797
Family Lawyer,Adoption,1001,1005,1,High Court,248
Family Lawyer,ChildCustody,1017,1005,1,District Court,793
Family Lawyer,Adoption,1002,1005,1,Vilage Court,246
Family Lawyer,Divorce,1027,1005,1,Supreme Court,650
Family Lawyer,Adoption,1008,1005,0,High Court,917
Family Lawyer,Divorce,1020,1005,1,District Court,182
Family Lawyer,Adoption,1008,1005,0,Vilage Court,108
Family Lawyer,Divorce,1011,1005,1,Supreme Court,888
Family Lawyer,Adoption,1025,1005,0,High Court,533
Family Lawyer,ChildCustody,1012,1005,1,District Court,906
Family Lawyer,Divorce,1006,1005,0,Vilage Court,461
Family Lawyer,ChildCustody,1014,1005,1,Supreme Court,748
Family Lawyer,Divorce,1021,1005,1,High Court,328
Family Lawyer,Divorce,1020,1005,1,District Court,763
Family Lawyer,Divorce,1006,1005,0,Vilage Court,949
Family Lawyer,Adoption,1026,1005,1,Supreme Court,711
Family Lawyer,Adoption,1001,1005,1,High Court,511
Family Lawyer,Divorce,1016,1005,1,District Court,437
Family Lawyer,Divorce,1023,1005,1,Vilage Court,519
Family Lawyer,Divorce,1021,1005,1,Supreme Court,498
Family Lawyer,Divorce,1019,1005,0,High Court,722
Family Lawyer,Adoption,1013,1005,1,District Court,337
Family Lawyer,Adoption,1025,1005,0,Vilage Court,103
Family Lawyer,Divorce,1007,1005,1,Supreme Court,861
Family Lawyer,ChildCustody,1010,1005,0,High Court,407
Family Lawyer,Divorce,1011,1005,1,District Court,165
Family Lawyer,Adoption,1002,1005,1,Vilage Court,880
Family Lawyer,Divorce,1018,1005,1,Supreme Court,501
Family Lawyer,ChildCustody,1012,1005,1,High Court,162
Family Lawyer,Adoption,1025,1005,0,District Court,326
Family Lawyer,ChildCustody,1014,1005,1,Vilage Court,139
Family Lawyer,ChildCustody,1015,1005,1,Supreme Court,554
Family Lawyer,Divorce,1019,1005,0,High Court,920
Family Lawyer,Adoption,1024,1005,0,District Court,187
Family Lawyer,ChildCustody,1014,1005,1,Vilage Court,619
Family Lawyer,Divorce,1003,1005,0,Supreme Court,919
Family Lawyer,Divorce,1003,1005,0,High Court,283
Family Lawyer,Divorce,1016,1005,1,District Court,936
Family Lawyer,ChildCustody,1004,1005,1,Vilage Court,854
Family Lawyer,ChildCustody,1015,1005,1,Supreme Court,421
Family Lawyer,Divorce,1023,1005,1,High Court,777
Family Lawyer,Divorce,1027,1005,1,District Court,771
Family Lawyer,Divorce,1022,1005,0,Vilage Court,932
Family Lawyer,ChildCustody,1010,1005,0,Supreme Court,223
Family Lawyer,Adoption,1024,1005,0,High Court,238
Family Lawyer,Adoption,1026,1005,1,District Court,248
Family Lawyer,Adoption,1028,1005,1,Vilage Court,507
Family Lawyer,Adoption,1028,1005,1,Supreme Court,976
Family Lawyer,Adoption,1026,1005,1,High Court,294
Family Lawyer,ChildCustody,1014,1005,1,District Court,607
Family Lawyer,ChildCustody,1015,1005,1,Vilage Court,199
Family Lawyer,ChildCustody,1017,1005,1,Supreme Court,692
Family Lawyer,ChildCustody,1017,1005,1,High Court,730
Family Lawyer,Adoption,1013,1005,1,District Court,133
Family Lawyer,Divorce,1022,1005,0,Vilage Court,321
Family Lawyer,Divorce,1020,1005,1,Supreme Court,740
Family Lawyer,ChildCustody,1009,1005,1,High Court,504
Family Lawyer,Divorce,1011,1005,1,District Court,332
Family Lawyer,Divorce,1018,1005,1,Vilage Court,674
Family Lawyer,Adoption,1025,1005,0,Supreme Court,868
Family Lawyer,ChildCustody,1010,1005,0,High Court,193
Family Lawyer,ChildCustody,1017,1005,1,District Court,383
Family Lawyer,Divorce,1027,1005,1,Vilage Court,399
Family Lawyer,Divorce,1019,1005,0,Supreme Court,886
Family Lawyer,Adoption,1026,1005,1,High Court,277
Family Lawyer,Adoption,1013,1005,1,District Court,448
Family Lawyer,Divorce,1006,1005,0,Vilage Court,190
Family Lawyer,Adoption,1013,1005,1,Supreme Court,442
Family Lawyer,ChildCustody,1004,1005,1,High Court,485
Family Lawyer,Adoption,1002,1005,1,District Court,478
Family Lawyer,Adoption,1008,1005,0,Vilage Court,675
Family Lawyer,ChildCustody,1012,1005,1,Supreme Court,112
Family Lawyer,Adoption,1028,1005,1,High Court,353
Family Lawyer,Divorce,1027,1005,1,District Court,153
Family Lawyer,Divorce,1003,1005,0,Vilage Court,185
Family Lawyer,ChildCustody,1015,1005,1,Supreme Court,908
Family Lawyer,Adoption,1005,1005,0,High Court,982
Family Lawyer,ChildCustody,1010,1005,0,District Court,752
Family Lawyer,ChildCustody,1009,1005,1,Vilage Court,923
Family Lawyer,Divorce,1011,1005,1,Supreme Court,582
Family Lawyer,ChildCustody,1004,1005,1,High Court,962
Family Lawyer,Adoption,1001,1005,1,District Court,185
Family Lawyer,Divorce,1022,1005,0,Vilage Court,308
Family Lawyer,Divorce,1023,1005,1,Supreme Court,887
Family Lawyer,Adoption,1008,1005,0,High Court,704
Family Lawyer,Divorce,1023,1005,1,District Court,322
Family Lawyer,ChildCustody,1004,1005,1,Vilage Court,373
Family Lawyer,Divorce,1022,1005,0,Supreme Court,967
Family Lawyer,Adoption,1002,1005,1,High Court,593
Family Lawyer,Adoption,1024,1005,0,District Court,408
Family Lawyer,ChildCustody,1009,1005,1,Vilage Court,539
Family Lawyer,Divorce,1007,1005,1,Supreme Court,547
Family Lawyer,Adoption,1024,1005,0,High Court,420
Family Lawyer,Divorce,1007,1005,1,District Court,176
Family Lawyer,Divorce,1006,1005,0,Vilage Court,421
Family Lawyer,Divorce,1016,1005,1,Supreme Court,595
Family Lawyer,Divorce,1007,1005,1,High Court,142
Family Lawyer,Divorce,1019,1005,0,District Court,207
Family Lawyer,Adoption,1005,1005,0,Vilage Court,454
Family Lawyer,Adoption,1005,1005,0,Supreme Court,956
Family Lawyer,ChildCustody,1012,1005,1,High Court,487
Family Lawyer,Divorce,1020,1005,1,District Court,252
Family Lawyer,Divorce,1003,1005,0,Vilage Court,611
Family Lawyer,ChildCustody,1009,1005,1,Supreme Court,200
Family Lawyer,Divorce,1021,1005,1,High Court,653
Family Lawyer,Adoption,1005,1005,0,District Court,992
Family Lawyer,Adoption,1001,1005,1,Vilage Court,802
Family Lawyer,Divorce,1016,1005,1,Supreme Court,622
Family Lawyer,Divorce,1018,1005,1,High Court,338
Family Lawyer,Divorce,1018,1005,1,District Court,250
Family Lawyer,Adoption,1028,1005,1,Vilage Court,848
Family Lawyer,Adoption,1029,1006,1,Supreme Court,293
Family Lawyer,ChildCustody,1028,1006,0,High Court,225
Family Lawyer,Adoption,1023,1006,1,District Court,389
Family Lawyer,Divorce,1024,1006,1,Vilage Court,174
Family Lawyer,Divorce,1011,1006,1,Supreme Court,744
Family Lawyer,ChildCustody,1012,1006,0,High Court,328
Family Lawyer,ChildCustody,1012,1006,0,District Court,661
Family Lawyer,Divorce,1024,1006,1,Vilage Court,471
Family Lawyer,Adoption,1006,1006,1,Supreme Court,223
Family Lawyer,Divorce,1010,1006,1,High Court,361
Family Lawyer,Adoption,1001,1006,1,District Court,395
Family Lawyer,ChildCustody,1002,1006,0,Vilage Court,505
Family Lawyer,ChildCustody,1013,1006,1,Supreme Court,256
Family Lawyer,Divorce,1026,1006,1,High Court,585
Family Lawyer,Divorce,1007,1006,1,District Court,694
Family Lawyer,Adoption,1021,1006,0,Vilage Court,367
Family Lawyer,ChildCustody,1028,1006,0,Supreme Court,306
Family Lawyer,Divorce,1025,1006,0,High Court,767
Family Lawyer,ChildCustody,1019,1006,0,District Court,622
Family Lawyer,ChildCustody,1008,1006,0,Vilage Court,206
Family Lawyer,Adoption,1021,1006,0,Supreme Court,738
Family Lawyer,Adoption,1021,1006,0,High Court,740
Family Lawyer,Adoption,1029,1006,1,District Court,844
Family Lawyer,ChildCustody,1027,1006,1,Vilage Court,141
Family Lawyer,ChildCustody,1028,1006,0,Supreme Court,621
Family Lawyer,Divorce,1010,1006,1,High Court,533
Family Lawyer,ChildCustody,1002,1006,0,District Court,243
Family Lawyer,ChildCustody,1027,1006,1,Vilage Court,842
Family Lawyer,ChildCustody,1013,1006,1,Supreme Court,928
Family Lawyer,ChildCustody,1015,1006,1,High Court,132
Family Lawyer,Divorce,1009,1006,1,District Court,939
Family Lawyer,Adoption,1004,1006,0,Vilage Court,545
Family Lawyer,ChildCustody,1012,1006,0,Supreme Court,209
Family Lawyer,Divorce,1007,1006,1,High Court,467
Family Lawyer,ChildCustody,1005,1006,0,District Court,935
Family Lawyer,Divorce,1022,1006,1,Vilage Court,287
Family Lawyer,Divorce,1025,1006,0,Supreme Court,470
Family Lawyer,ChildCustody,1013,1006,1,High Court,107
Family Lawyer,Divorce,1009,1006,1,District Court,939
Family Lawyer,Adoption,1001,1006,1,Vilage Court,944
Family Lawyer,Divorce,1022,1006,1,Supreme Court,626
Family Lawyer,Adoption,1017,1006,0,High Court,645
Family Lawyer,ChildCustody,1016,1006,0,District Court,662
Family Lawyer,ChildCustody,1005,1006,0,Vilage Court,535
Family Lawyer,Divorce,1025,1006,0,Supreme Court,272
Family Lawyer,ChildCustody,1018,1006,1,High Court,349
Family Lawyer,Adoption,1020,1006,0,District Court,297
Family Lawyer,ChildCustody,1019,1006,0,Vilage Court,677
Family Lawyer,Adoption,1023,1006,1,Supreme Court,929
Family Lawyer,ChildCustody,1015,1006,1,High Court,996
Family Lawyer,ChildCustody,1014,1006,0,District Court,760
Family Lawyer,ChildCustody,1013,1006,1,Vilage Court,847
Family Lawyer,ChildCustody,1018,1006,1,Supreme Court,649
Family Lawyer,Divorce,1009,1006,1,High Court,330
Family Lawyer,Adoption,1004,1006,0,District Court,888
Family Lawyer,ChildCustody,1027,1006,1,Vilage Court,823
Family Lawyer,Adoption,1006,1006,1,Supreme Court,211
Family Lawyer,ChildCustody,1015,1006,1,High Court,360
Family Lawyer,Divorce,1010,1006,1,District Court,408
Family Lawyer,Divorce,1007,1006,1,Vilage Court,333
Family Lawyer,Adoption,1017,1006,0,Supreme Court,399
Family Lawyer,Divorce,1011,1006,1,High Court,965
Family Lawyer,Adoption,1023,1006,1,District Court,769
Family Lawyer,Divorce,1003,1006,0,Vilage Court,399
Family Lawyer,Adoption,1001,1006,1,Supreme Court,601
Family Lawyer,Adoption,1006,1006,1,High Court,470
Family Lawyer,ChildCustody,1005,1006,0,District Court,496
Family Lawyer,Divorce,1024,1006,1,Vilage Court,961
Family Lawyer,Divorce,1003,1006,0,Supreme Court,218
Family Lawyer,Adoption,1017,1006,0,High Court,885
Family Lawyer,ChildCustody,1016,1006,0,District Court,444
Family Lawyer,Divorce,1011,1006,1,Vilage Court,141
Family Lawyer,Adoption,1006,1006,1,Supreme Court,288
Family Lawyer,Divorce,1003,1006,0,High Court,839
Family Lawyer,ChildCustody,1016,1006,0,District Court,428
Family Lawyer,ChildCustody,1019,1006,0,Vilage Court,373
Family Lawyer,Divorce,1025,1006,0,Supreme Court,560
Family Lawyer,Adoption,1020,1006,0,High Court,896
Family Lawyer,Divorce,1010,1006,1,District Court,322
Family Lawyer,Adoption,1021,1006,0,Vilage Court,243
Family Lawyer,ChildCustody,1019,1006,0,Supreme Court,558
Family Lawyer,ChildCustody,1002,1006,0,High Court,464
Family Lawyer,ChildCustody,1016,1006,0,District Court,419
Family Lawyer,Divorce,1007,1006,1,Vilage Court,197
Family Lawyer,ChildCustody,1018,1006,1,Supreme Court,492
Family Lawyer,Divorce,1022,1006,1,High Court,670
Family Lawyer,ChildCustody,1008,1006,0,District Court,700
Family Lawyer,ChildCustody,1014,1006,0,Vilage Court,252
Family Lawyer,ChildCustody,1005,1006,0,Supreme Court,635
Family Lawyer,Divorce,1011,1006,1,High Court,891
Family Lawyer,ChildCustody,1002,1006,0,District Court,479
Family Lawyer,ChildCustody,1027,1006,1,Vilage Court,774
Family Lawyer,Adoption,1029,1006,1,Supreme Court,711
Family Lawyer,Divorce,1009,1006,1,High Court,779
Family Lawyer,ChildCustody,1028,1006,0,District Court,517
Family Lawyer,ChildCustody,1012,1006,0,Vilage Court,567
Family Lawyer,ChildCustody,1014,1006,0,Supreme Court,268
Family Lawyer,Divorce,1026,1006,1,High Court,873
Family Lawyer,Divorce,1026,1006,1,District Court,984
Family Lawyer,Divorce,1026,1006,1,Vilage Court,316
Family Lawyer,Divorce,1022,1006,1,Supreme Court,614
Family Lawyer,Adoption,1004,1006,0,High Court,887
Family Lawyer,Adoption,1029,1006,1,District Court,360
Family Lawyer,Adoption,1017,1006,0,Vilage Court,661
Family Lawyer,Adoption,1020,1006,0,Supreme Court,515
Family Lawyer,ChildCustody,1014,1006,0,High Court,130
Family Lawyer,Divorce,1003,1006,0,District Court,978
Family Lawyer,ChildCustody,1008,1006,0,Vilage Court,504
Family Lawyer,Adoption,1004,1006,0,Supreme Court,235
Family Lawyer,ChildCustody,1008,1006,0,High Court,452
Family Lawyer,ChildCustody,1018,1006,1,District Court,106
Family Lawyer,Adoption,1023,1006,1,Vilage Court,230
Family Lawyer,Adoption,1001,1006,1,Supreme Court,596
Family Lawyer,Adoption,1020,1006,0,High Court,207
Family Lawyer,ChildCustody,1015,1006,1,District Court,471
Family Lawyer,Divorce,1024,1006,1,Vilage Court,960
Immigration Lawyer,Deportation,1007,1008,0,Supreme Court,100
Immigration Lawyer,Deportation,1004,1008,0,High Court,395
Immigration Lawyer,VisaApplication,1029,1008,1,District Court,736
Immigration Lawyer,Deportation,1031,1008,1,Vilage Court,664
Immigration Lawyer,Deportation,1023,1008,1,Supreme Court,639
Immigration Lawyer,VisaApplication,1009,1008,1,High Court,561
Immigration Lawyer,VisaApplication,1024,1008,0,District Court,613
Immigration Lawyer,Deportation,1017,1008,0,Vilage Court,363
Immigration Lawyer,VisaApplication,1010,1008,0,Supreme Court,361
Immigration Lawyer,VisaApplication,1008,1008,1,High Court,849
Immigration Lawyer,Asylum,1013,1008,0,District Court,269
Immigration Lawyer,Asylum,1030,1008,1,Vilage Court,851
Immigration Lawyer,Asylum,1027,1008,1,Supreme Court,526
Immigration Lawyer,Asylum,1026,1008,1,High Court,845
Immigration Lawyer,VisaApplication,1024,1008,0,District Court,343
Immigration Lawyer,Deportation,1031,1008,1,Vilage Court,599
Immigration Lawyer,VisaApplication,1016,1008,1,Supreme Court,802
Immigration Lawyer,Asylum,1027,1008,1,High Court,195
Immigration Lawyer,Deportation,1005,1008,1,District Court,986
Immigration Lawyer,Deportation,1011,1008,1,Vilage Court,495
Immigration Lawyer,Deportation,1003,1008,1,Supreme Court,614
Immigration Lawyer,Asylum,1025,1008,0,High Court,763
Immigration Lawyer,VisaApplication,1009,1008,1,District Court,989
Immigration Lawyer,Deportation,1001,1008,0,Vilage Court,652
Immigration Lawyer,Deportation,1001,1008,0,Supreme Court,839
Immigration Lawyer,Deportation,1021,1008,1,High Court,842
Immigration Lawyer,Asylum,1022,1008,1,District Court,337
Immigration Lawyer,VisaApplication,1029,1008,1,Vilage Court,901
Immigration Lawyer,Asylum,1022,1008,1,Supreme Court,398
Immigration Lawyer,Asylum,1013,1008,0,High Court,807
Immigration Lawyer,Asylum,1019,1008,1,District Court,726
Immigration Lawyer,Asylum,1002,1008,1,Vilage Court,480
Immigration Lawyer,Asylum,1027,1008,1,Supreme Court,650
Immigration Lawyer,Asylum,1020,1008,0,High Court,402
Immigration Lawyer,Deportation,1018,1008,1,District Court,273
Immigration Lawyer,Deportation,1001,1008,0,Vilage Court,632
Immigration Lawyer,VisaApplication,1012,1008,0,Supreme Court,429
Immigration Lawyer,Deportation,1017,1008,0,High Court,213
Immigration Lawyer,Deportation,1015,1008,0,District Court,728
Immigration Lawyer,Deportation,1015,1008,0,Vilage Court,253
Immigration Lawyer,Asylum,1013,1008,0,Supreme Court,312
Immigration Lawyer,Asylum,1019,1008,1,High Court,292
Immigration Lawyer,Asylum,1030,1008,1,District Court,636
Immigration Lawyer,VisaApplication,1010,1008,0,Vilage Court,788
Immigration Lawyer,Deportation,1011,1008,1,Supreme Court,412
Immigration Lawyer,Deportation,1005,1008,1,High Court,393
Immigration Lawyer,Asylum,1002,1008,1,District Court,897
Immigration Lawyer,Asylum,1013,1008,0,Vilage Court,311
Immigration Lawyer,Deportation,1003,1008,1,Supreme Court,324
Immigration Lawyer,Deportation,1004,1008,0,High Court,938
Immigration Lawyer,Asylum,1025,1008,0,District Court,979
Immigration Lawyer,VisaApplication,1016,1008,1,Vilage Court,615
Immigration Lawyer,VisaApplication,1012,1008,0,Supreme Court,138
Immigration Lawyer,Deportation,1031,1008,1,High Court,714
Immigration Lawyer,Asylum,1026,1008,1,District Court,202
Immigration Lawyer,Deportation,1021,1008,1,Vilage Court,295
Immigration Lawyer,VisaApplication,1008,1008,1,Supreme Court,847
Immigration Lawyer,Deportation,1007,1008,0,High Court,760
Immigration Lawyer,Deportation,1005,1008,1,District Court,330
Immigration Lawyer,Deportation,1018,1008,1,Vilage Court,473
Immigration Lawyer,VisaApplication,1014,1008,1,Supreme Court,242
Immigration Lawyer,Asylum,1030,1008,1,High Court,751
Immigration Lawyer,Deportation,1003,1008,1,District Court,722
Immigration Lawyer,Asylum,1026,1008,1,Vilage Court,557
Immigration Lawyer,Asylum,1025,1008,0,Supreme Court,798
Immigration Lawyer,Deportation,1001,1008,0,High Court,106
Immigration Lawyer,Deportation,1021,1008,1,District Court,818
Immigration Lawyer,Deportation,1017,1008,0,Vilage Court,522
Immigration Lawyer,Deportation,1011,1008,1,Supreme Court,873
Immigration Lawyer,Asylum,1025,1008,0,High Court,843
Immigration Lawyer,Deportation,1004,1008,0,District Court,231
Immigration Lawyer,Asylum,1030,1008,1,Vilage Court,234
Immigration Lawyer,Deportation,1007,1008,0,Supreme Court,861
Immigration Lawyer,VisaApplication,1014,1008,1,High Court,709
Immigration Lawyer,Deportation,1015,1008,0,District Court,589
Immigration Lawyer,Deportation,1015,1008,0,Vilage Court,876
Immigration Lawyer,Asylum,1028,1008,0,Supreme Court,220
Immigration Lawyer,Deportation,1023,1008,1,High Court,190
Immigration Lawyer,VisaApplication,1009,1008,1,District Court,783
Immigration Lawyer,VisaApplication,1016,1008,1,Vilage Court,975
Immigration Lawyer,Asylum,1022,1008,1,Supreme Court,315
Immigration Lawyer,VisaApplication,1006,1008,0,High Court,507
Immigration Lawyer,Asylum,1002,1008,1,District Court,425
Immigration Lawyer,VisaApplication,1014,1008,1,Vilage Court,167
Immigration Lawyer,Asylum,1028,1008,0,Supreme Court,452
Immigration Lawyer,VisaApplication,1006,1008,0,High Court,112
